날짜,가산동,구로3동,논현2동,대치4동,문정2동,방배1동,삼성1동,삼성2동,상암동,서교동,서초2동,서초3동,성수동,송파2동,신당동,압구정동,양평2동,여의동,염리동,용강동,중림동,청담동,효창동
2020-11-13,4.947307263,4.61506,5.01479,7.4547,3.95577,3.00576,20.85344,3.56123,4.78637,38.09895453,3.73254,40.24295,34.20547,0.88252,1.48471,22.45237242,5.10823,14.72771417,4.66697,2.38799,0.7735,9.1263,0.74754
2020-11-14,4.96288085,3.85713,5.07709,6.9771,3.92981,2.81368,24.33162,3.30685,4.86943,51.02008138,4.2309,42.80745,47.11623,1.04864,2.27378,27.31661494,5.35742,15.58427899,4.93173,2.58526,0.7735,10.62658,1.0123
2020-11-15,3.857126481,3.05767,3.24975,4.81233,3.00057,2.72024,20.53158,2.33089,3.96615,38.08854961,3.60795,30.17183,40.59076,0.90847,1.7287,19.18183882,4.28801,13.37278111,3.80003,2.23225,0.55027,8.59679,0.8306
2020-11-16,3.768874173,3.53008,3.5145,6.38529,2.88636,2.56969,13.87115,2.77734,4.24129,27.72672561,2.46586,30.9038,26.50158,0.72159,1.21476,15.80750142,4.27243,11.46757766,3.78964,1.98826,0.60219,7.39241,0.53989
2020-11-17,4.303577765,3.64429,3.77926,6.77464,3.70658,2.98499,14.50449,3.05767,4.1738,27.21798105,2.54892,31.34506,25.72288,0.79946,1.38088,15.93728046,4.76042,12.69791603,4.22571,1.98307,0.7112,7.76618,0.61776
2020-11-18,4.106310925,3.68063,3.82079,6.59295,3.01614,2.71504,16.33182,3.11477,4.14265,25.70211318,2.76696,29.40351,22.16684,0.98115,1.23552,16.0826326,4.62544,11.93997661,4.07517,1.91558,0.72159,7.98421,0.53989
2020-11-19,4.023255046,3.42625,3.67543,5.93365,3.02652,2.52816,15.64657,2.69947,4.1115,23.91112661,2.60603,27.71634,21.69963,0.79946,1.26148,15.21050896,4.55796,10.98478133,4.09074,1.68198,0.57104,7.44951,0.48279
2020-11-20,4.3710735,4.32954,4.06478,7.12765,3.61833,2.6839,18.26299,3.47817,4.14265,28.2302812,2.65275,32.18605,27.05186,0.99672,1.66121,18.6731061,5.30031,13.42988916,4.64102,2.10766,0.75792,7.64159,0.61257
2020-11-21,4.230899548,3.36915,4.36069,6.59295,3.338,2.83964,19.75808,3.14073,3.83637,36.78035268,3.15631,31.60982,35.89783,1.29782,1.97788,24.43025373,5.37299,12.96786136,4.87463,2.144,0.6541,9.47412,0.76831
2020-11-22,3.467779472,2.6839,3.22898,4.39183,2.63718,2.58526,15.56351,2.21149,3.23417,27.76824767,2.55931,22.79499,29.67865,0.92405,1.46913,16.57581246,4.14265,10.60062704,3.58718,1.97269,0.61257,8.04132,0.68525
2020-11-23,3.33281194,2.69428,3.15631,5.27436,2.45548,2.39318,11.23397,2.37761,3.03691,17.92035416,1.71832,20.27721,17.8944,0.65929,1.00711,12.35009279,3.55604,9.256075279,3.10958,1.67159,0.46721,5.92327,0.43606
2020-11-24,3.182259538,2.37242,3.20303,4.65659,2.22706,1.78061,10.855,2.14919,2.73062,13.75174524,1.9675,17.29221,13.25857,0.54508,1.00192,10.78231444,2.93827,8.430657328,2.59045,1.44318,0.55027,5.27436,0.31666
2020-11-25,3.187457785,2.58526,2.9798,4.1738,2.13362,1.87925,12.4695,2.30493,2.70466,12.06976918,1.68717,16.59139,13.31049,0.58142,0.74754,10.5487247,3.26532,7.703889852,2.73581,1.20438,0.49836,5.726,0.30109
2020-11-26,2.891545352,2.19591,2.71504,4.17899,2.2634,1.80138,10.26319,2.04537,2.66832,10.06072455,1.61968,14.16186,10.06592,0.54508,0.59699,9.027661151,2.60603,6.644854323,2.39838,1.3082,0.37377,4.61506,0.25437
2020-11-27,3.042099497,2.08171,2.91751,4.27243,2.12843,1.45356,10.70965,1.8481,2.61122,10.88614859,1.50028,14.65503,11.05746,0.49317,0.74754,9.339138892,2.83964,7.122458367,2.40357,1.29263,0.4724,4.52162,0.36858
2020-11-28,2.715040226,1.75465,2.73581,3.36915,1.77023,1.50028,11.70118,1.46913,2.19072,13.44546488,1.46913,14.17224,12.646,0.68525,0.8929,10.77713755,2.96423,7.086114021,2.26859,1.11612,0.28552,5.74676,0.30628
2020-11-29,2.408759784,1.55738,1.61449,2.96942,1.67159,1.18361,8.23859,1.28744,2.19591,11.50909495,1.24072,10.60063,11.54544,0.49317,0.65929,7.402786037,2.65275,6.136101179,1.92597,0.99672,0.24918,5.06151,0.29071
2020-11-30,2.419142778,2.01941,2.2063,3.37434,1.82214,1.35492,7.65716,1.55219,2.0869,8.918658015,0.98115,12.48507,8.48777,0.42049,0.7112,7.517004852,2.11805,5.886936359,2.14919,0.97596,0.26475,4.06478,0.26475
2020-12-01,2.69427858,2.34127,2.34127,3.48855,1.97788,1.1888,8.42547,1.68717,2.39318,8.970553098,1.28225,12.92633,8.90307,0.39973,0.61776,8.555252066,2.2063,6.208779874,2.3257,1.07979,0.37896,5.22763,0.22322
2020-12-02,2.486624698,2.09728,2.41914,3.92462,1.93116,1.37569,9.71811,1.69755,2.75657,9.546795263,1.39126,13.5389,8.8304,0.34262,0.76312,8.373558031,2.37761,6.245130965,2.01941,1.09536,0.4153,4.77599,0.30109
2020-12-03,2.715039598,2.15958,2.38799,4.22571,2.15438,1.45875,10.14379,1.59372,2.25821,9.925762022,1.4276,14.27088,9.03286,0.37377,0.64891,8.16591215,2.37761,7.241860503,2.05056,1.09017,0.31666,5.19649,0.19207
2020-12-04,2.621603273,2.37761,2.59564,4.02325,1.99865,1.37569,10.66292,1.73389,2.18034,10.96920936,1.37569,14.12033,9.95172,0.42049,0.56585,8.212628182,2.23225,6.494318182,1.91558,1.04864,0.35819,4.74484,0.14016
2020-12-05,2.455475976,2.20111,2.22706,3.22898,1.98826,1.36012,11.75829,1.47952,1.98826,13.17032852,1.38607,13.6012,10.75637,0.52432,0.85137,9.884237821,1.98307,6.613710398,2.13362,0.93443,0.31147,5.85578,0.26994
2020-12-06,2.445094333,1.39126,1.60411,2.72543,1.49509,1.50028,9.77002,1.05902,1.69236,11.29625962,1.0694,9.55718,9.3028,0.2959,0.56585,7.371639604,2.18553,5.679273646,1.68717,0.92405,0.22322,4.80195,0.33224
2020-12-07,1.967493736,1.52624,1.9675,3.27051,1.64564,1.16285,6.93038,1.16804,1.64564,8.80962399,1.02268,10.65254,6.82136,0.37896,0.56585,6.665623507,1.8481,5.321075743,1.72351,1.0694,0.2959,3.86232,0.21284
2020-12-08,2.471051353,2.11805,2.3257,3.14073,1.80138,1.15765,7.34049,1.44837,2.10766,8.202251498,1.10055,11.23916,7.51181,0.31666,0.55546,6.883667795,1.92078,5.902511656,1.73908,1.12132,0.2959,4.19976,0.27513
2020-12-09,2.377610967,2.0246,2.18553,4.0544,1.68198,1.17842,8.15553,1.35492,1.86367,8.228195336,1.16804,11.05746,8.29569,0.43087,0.55027,6.624094466,2.09728,6.115344485,1.78061,0.86175,0.25956,4.32435,0.2959
2020-12-10,2.341267875,2.10247,2.01422,4.04402,1.83252,1.33416,9.44816,1.28744,2.05575,8.612365659,1.17323,11.66484,7.8752,0.34781,0.7112,7.273012237,1.9052,6.364523594,1.98826,0.95,0.30109,4.39703,0.30109
2020-12-11,2.824064219,2.58526,2.32051,3.20303,1.97788,1.56777,10.07631,1.39126,2.01941,9.385865246,1.14727,12.53698,8.86154,0.29071,0.66448,8.726573643,2.12324,6.504697212,2.4451,1.17842,0.28552,4.97845,0.31147
2020-12-12,1.915587813,1.82214,2.02979,2.47105,1.4276,1.17323,9.46893,1.08498,1.83252,9.557180332,0.90328,10.19571,8.55007,0.39453,0.72159,8.280125638,2.04537,5.95961551,1.94154,0.93443,0.21803,4.69293,0.2959
2020-12-13,1.422411768,1.28744,1.30301,1.82733,1.08498,0.74235,6.6812,0.85137,1.4899,7.496233902,0.57104,6.29185,6.3801,0.31666,0.48798,4.713698102,1.44837,3.836370419,1.41203,0.6541,0.13497,3.41587,0.22322
2020-12-14,1.723504477,1.43279,1.62487,2.3257,1.24591,0.92405,5.45605,0.97077,1.64045,6.245129095,0.80984,7.96345,5.45086,0.30109,0.4724,5.103041834,1.46394,3.955759121,1.41203,1.00711,0.24399,3.24975,0.19726
2020-12-15,1.811758221,1.73389,1.64045,2.6839,1.38607,1.1317,6.19841,0.80465,1.68198,6.598132402,0.78907,8.37875,5.98037,0.31147,0.60219,5.601402144,1.57296,4.713695572,1.64045,0.8929,0.25437,3.31724,0.22841
2020-12-16,2.08170249,1.65602,1.70274,2.75657,1.38088,1.10574,6.18802,0.98115,1.43798,6.598132717,0.89809,8.37875,5.47162,0.38934,0.46721,5.767529902,1.75465,4.537188947,1.50547,0.96558,0.21284,3.62352,0.19207
2020-12-17,1.905194635,1.56258,1.59892,2.9798,1.38607,1.15765,7.14322,1.00711,1.58334,6.826544312,0.76312,8.75253,6.34376,0.26994,0.38934,5.757147504,1.70274,4.890200068,1.71832,0.84618,0.32705,3.54046,0.23879
2020-12-18,2.086895428,1.73389,2.06613,3.15631,1.44837,1.00192,7.21071,1.20957,1.94154,7.906338208,0.8929,10.24762,5.91288,0.35819,0.44126,6.463158609,2.07651,5.347026597,1.7858,1.03825,0.26475,3.92462,0.23879
2020-12-19,1.775414728,1.44837,1.74427,2.18553,1.23552,0.80465,8.54487,1.10055,1.64564,9.910196077,0.74235,10.09188,7.80771,0.30109,0.60219,7.324925025,1.85329,5.12380608,1.91558,0.72159,0.16093,4.45413,0.25437
2020-12-20,1.915584412,1.19399,1.29263,2.00903,0.81503,0.84099,6.79541,0.75273,1.43279,9.318369074,0.62814,7.14322,6.66562,0.34262,0.45683,5.928455338,1.7287,4.718885996,1.97788,0.78907,0.24918,4.31396,0.28033
2020-12-21,1.858482864,1.3705,1.81695,2.8033,1.44318,1.03825,7.20033,1.05902,1.9052,7.797324539,0.8306,9.43778,5.74676,0.31666,0.34781,6.276280585,1.65602,4.874628144,1.71832,0.90847,0.19207,3.61314,0.21803
2020-12-22,1.744276461,1.3082,1.94154,2.95384,1.48471,1.13689,7.26262,1.19399,1.81695,8.498162393,1.17842,9.86346,6.48393,0.33743,0.52951,6.307423017,1.67159,5.824638086,1.97788,1.0694,0.23879,4.21533,0.1765
2020-12-23,1.848094406,1.45356,1.75985,2.91751,1.31339,1.07979,7.9946,1.17842,1.91039,8.430672994,0.86175,10.06592,7.23148,0.37896,0.47759,6.810994101,1.87925,6.229564397,2.07651,1.04345,0.21803,4.25686,0.18688
2020-12-24,2.294555155,1.65083,1.88444,3.03171,1.33935,1.13689,9.82712,1.29263,1.86886,9.795983251,0.91366,9.97248,7.88558,0.28033,0.39453,7.298967007,1.91039,6.343765381,1.74946,0.96039,0.27513,4.38664,0.16612
2020-12-25,1.941541067,1.05902,1.23033,1.91039,0.94481,0.75792,9.67658,0.7735,1.52624,11.33779627,1.26148,8.12957,8.33203,0.33743,0.49836,6.317810308,1.67678,5.860968287,1.70793,0.93443,0.12459,4.09074,0.22322
2020-12-26,1.733884754,1.0123,1.27705,2.12324,1.02268,0.8306,7.45989,1.04864,1.6093,9.5779471,0.87732,8.58121,7.36645,0.30628,0.46721,7.106885101,1.72351,4.630639192,1.68717,0.95519,0.22841,3.90904,0.21803
2020-12-27,1.567768323,0.98115,1.32897,1.73389,0.93962,0.93443,6.63967,0.78388,1.63525,8.653892721,0.96039,7.42355,7.77137,0.32186,0.37896,5.388562116,1.68198,4.407406608,1.66121,1.00192,0.15573,3.48336,0.29071
2020-12-28,1.874057292,1.37569,1.78061,2.48663,1.21476,0.99153,6.25032,1.04864,1.41722,7.760989406,0.96558,9.76483,6.70196,0.34781,0.53989,5.954415264,2.05575,4.781178276,1.63525,0.8929,0.26475,3.77407,0.18688
2020-12-29,1.770227067,1.39645,1.85329,2.68909,1.46913,1.28225,7.02382,1.21476,1.71312,7.138023538,1.19399,11.04708,6.62409,0.28033,0.40492,6.940758219,1.68717,5.414509306,1.88444,0.98634,0.32186,3.68063,0.14016
2020-12-30,1.83771089,1.58334,1.87405,2.22187,1.43798,1.1888,7.9894,1.27705,1.6093,8.300871693,1.19919,11.02631,6.98229,0.25437,0.43606,6.790208503,1.56777,5.341832965,1.71312,1.01749,0.22322,3.48336,0.19726
2020-12-31,1.884435813,1.66121,1.39126,1.96231,1.21995,0.97077,7.37683,0.87213,1.87405,8.399506731,0.96558,9.20417,6.82136,0.20765,0.4724,6.011516381,1.52105,5.149764446,1.67159,0.83579,0.23879,3.94019,0.19726
2021-01-01,1.422411807,1.37569,0.86175,1.35492,0.61257,0.72678,6.75388,0.4724,1.45356,9.744065246,0.88771,7.5741,7.41836,0.24399,0.37377,5.056321202,1.26148,4.24129278,1.29782,0.68006,0.08825,3.02652,0.14016
2021-01-02,1.640445267,1.2511,1.3082,1.79099,0.91885,0.95519,7.34049,1.11612,1.547,11.07821832,1.20957,10.82905,8.38394,0.34781,0.5347,7.574096716,1.48471,4.755220022,1.39645,0.72159,0.17131,4.20495,0.20246
2021-01-03,1.702746352,1.04864,1.11612,1.69236,0.95519,0.91366,6.00633,0.7735,1.28225,10.13340858,0.89809,8.37875,7.83367,0.37377,0.44645,5.482011519,1.48471,4.080359009,1.44318,0.65929,0.16612,3.26532,0.20246
2021-01-04,1.910390921,1.43279,1.56258,2.2063,1.23552,0.90847,5.70523,0.93962,1.46394,9.505264806,0.95519,10.31511,6.24513,0.27513,0.38934,5.819437725,1.55219,3.810402482,1.43798,0.78388,0.31147,3.37434,0.18688
2021-01-05,1.967496479,1.55219,1.74946,2.53854,1.63525,1.14727,6.41125,1.13689,1.57815,8.897889767,1.44837,11.22878,6.51508,0.35819,0.47759,6.322998182,1.52105,4.67217058,1.49509,0.93443,0.16093,3.35357,0.25437
2021-01-06,1.562574227,1.7287,1.83252,2.49182,1.45356,1.00192,7.14322,1.58853,1.80138,8.726578914,1.3082,11.89845,6.25032,0.38415,0.50874,5.907696902,1.63006,4.044017053,1.66121,0.66967,0.18169,3.09401,0.16612
2021-01-07,1.645629991,1.62487,1.92078,2.52297,1.3705,1.12132,7.48066,1.46394,1.40684,8.555255502,1.27186,11.67523,5.88693,0.28033,0.49317,5.975171836,1.90001,4.293196784,1.68198,0.82541,0.31666,2.95904,0.19726
2021-01-08,2.055746795,1.74427,2.14919,3.03691,1.70274,1.15246,9.74406,1.53662,1.56777,10.63695441,1.47432,12.74983,6.77983,0.46721,0.45164,7.039394631,1.92078,5.13937276,1.78061,0.90328,0.28033,3.86232,0.21284
2021-01-09,2.221875321,1.75465,2.13881,3.07844,1.65602,1.28744,12.73425,1.59372,1.55219,13.65829984,1.91039,14.74848,8.90826,0.46202,0.45164,9.391056007,2.07651,5.507963874,2.16477,0.8929,0.19207,5.11342,0.1765
2021-01-10,1.806562621,1.67159,1.62487,2.06613,1.12132,1.11093,10.04516,1.05902,1.7858,12.88998605,1.38607,10.38259,9.45854,0.39453,0.60738,7.086111822,1.87925,5.035559222,1.65602,0.82022,0.21284,4.45932,0.29071
2021-01-11,1.972689224,1.76504,1.94154,2.63718,1.53143,1.15765,8.13476,1.31339,2.04537,11.08860247,1.56258,13.49737,7.5741,0.38934,0.55027,7.319719229,1.86886,5.1601439,1.87405,0.93962,0.28552,3.8779,0.18169
2021-01-12,1.910389687,1.78061,2.12324,3.18226,1.47432,1.28744,8.50334,1.6664,1.78061,10.74597807,1.57815,13.17551,7.74541,0.32705,0.50874,7.65715664,2.00903,5.523535828,2.0869,1.10055,0.29071,3.76888,0.27513
2021-01-13,2.543726416,2.01941,2.36204,3.23937,1.8481,1.40684,8.64351,2.04537,2.16996,12.46429754,1.70793,15.54275,9.69734,0.46202,0.55546,8.347597013,2.35165,6.322988306,2.12324,1.00192,0.34781,4.3555,0.24399
2021-01-14,2.372418404,2.18034,2.24783,3.6962,1.91039,1.36531,9.11592,1.80657,2.47105,12.49026883,1.86367,15.52198,10.83943,0.39453,0.46202,8.965371284,2.35684,6.795414029,2.01422,1.12651,0.34781,4.34511,0.353
2021-01-15,2.64755501,2.13881,2.3828,3.41068,1.92078,1.43279,10.98998,2.09209,2.31012,14.57715045,2.09209,17.51025,11.22358,0.32705,0.57104,10.1074473,2.33089,7.018625428,2.57488,1.08498,0.34781,5.09266,0.42568
2021-01-16,2.57487834,2.15958,2.59045,3.44183,1.81176,1.57296,13.51295,1.96231,2.30493,20.11628827,2.76177,19.0313,16.1657,0.54508,0.7735,14.28645826,2.51778,7.714267205,2.41914,1.13689,0.21284,6.30223,0.49317
2021-01-17,2.273784003,1.69236,1.83252,2.72024,1.19399,1.27186,11.40009,1.23552,1.95711,19.12473765,2.03498,14.9146,15.27799,0.46721,0.88771,9.74405957,2.4451,5.980369889,2.14919,0.91366,0.26994,5.4249,0.36858
2021-01-18,2.315314497,1.86367,2.33608,3.13554,1.65602,1.76504,9.28204,1.99865,2.18553,18.60562018,1.93116,18.5537,15.74521,0.48798,0.83579,10.29954098,2.39838,6.47874501,2.29974,1.0123,0.36339,4.98364,0.34781
2021-01-19,2.533349078,2.5022,2.76696,3.88828,1.98307,1.86367,11.97113,2.15438,2.60603,20.33432197,2.59045,21.35181,18.36162,0.61257,0.97077,11.99708613,3.06286,7.195136716,3.00576,1.27186,0.38934,6.29185,0.34262
2021-01-20,2.943465881,2.66832,2.94346,4.38664,2.21149,1.94673,12.41758,2.48144,2.70466,21.23240283,3.01614,22.87805,19.89305,0.69563,0.90847,13.0353423,2.91751,8.357980986,2.93308,1.2511,0.51912,6.38529,0.353
2021-01-21,2.844822553,2.42433,3.04729,4.49566,1.91558,2.22187,12.85884,2.19072,3.06805,20.99879948,2.59045,22.86767,19.71655,0.60738,0.91366,13.24300331,2.90193,7.475472587,2.46067,1.15765,0.38415,6.43201,0.42568
2021-01-22,3.363951875,2.73581,3.24975,4.50604,2.53854,2.33089,14.61869,2.54373,2.95904,25.53599761,3.03171,25.56195,23.66194,0.70601,0.80984,15.38181964,3.41068,9.359908669,3.11997,1.53662,0.48279,7.22109,0.77869
2021-01-23,3.026524328,2.60603,3.65986,4.2361,2.52816,2.50739,17.80615,2.55411,3.2186,36.64019064,3.96615,28.83247,36.65057,0.80465,1.47952,22.15645794,3.92981,11.39489758,3.6339,1.52624,0.50355,9.79598,0.84618
2021-01-24,2.491820496,2.31531,2.63198,3.42625,1.9675,1.65083,14.30722,2.17515,3.20303,32.72076068,3.02133,22.21876,36.55713,0.85137,1.46913,17.14167269,3.60276,10.30991639,3.06805,1.37569,0.31147,7.42355,0.84618
