"기준_년분기_코드","행정동_코드","행정동_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"20251","11350700","상계8동","92","3","3","","","7","","","1","","","","","","","","","","1","15"
"20251","11350695","상계6?7동","253","9","11","1","1","29","","3","2","1","4","","","1","","","","","","40"
"20251","11350670","상계5동","105","2","1","","","11","","1","","","","","","","3","","","","1","36"
"20251","11350665","상계3?4동","107","4","1","","","9","3","2","","","1","","","","2","","","","1","11"
"20251","11350640","상계2동","182","2","1","","2","19","1","1","1","","","","","1","","","","","2","33"
"20251","11350630","상계1동","190","5","2","","","14","3","3","2","1","","","","1","","","","","1","38"
"20251","11350625","중계2?3동","142","7","2","","","10","4","4","1","3","","","","2","","","","","1","39"
"20251","11350624","중계4동","81","2","3","","","14","1","1","3","2","","","","","","","","","","6"
"20251","11350621","중계1동","85","2","3","","","7","","2","1","2","","","","","","","","","","18"
"20251","11350619","중계본동","95","5","2","","","7","3","2","","3","","","","","","","","","","21"
"20251","11350612","하계2동","67","2","1","","","4","2","2","1","","","","","","","","","","1","28"
"20251","11350611","하계1동","133","4","3","1","","9","1","1","2","4","16","","","","","","","","","41"
"20251","11350600","공릉2동","271","7","6","1","","14","3","4","4","2","64","","1","","","","","","1","63"
"20251","11350595","공릉1동","211","4","6","","4","21","3","3","","","1","","1","","","","","","3","54"
"20251","11350580","월계3동","135","5","3","","","8","4","3","1","","","","","","","","","","2","47"
"20251","11350570","월계2동","136","4","","","","5","3","2","3","4","11","","","","","","","","1","64"
"20251","11350560","월계1동","159","4","2","","","10","2","1","1","1","17","","","","","","","","","59"
"20251","11320710","방학3동","112","3","3","","","6","3","3","1","","","","","","","","","","","47"
"20251","11320700","방학2동","64","3","","","","7","","1","1","","","","","","","","","","","23"
"20251","11320690","방학1동","148","6","6","","2","15","2","1","1","1","","","","","","","","","1","39"
"20251","11320681","쌍문4동","64","1","","","","4","5","2","2","3","","","","","","","","","","23"
"20251","11320680","쌍문3동","78","3","3","1","","12","","","1","","","","","","1","","","","1","17"
"20251","11320670","쌍문2동","87","3","1","","1","10","1","1","1","","","","","","2","","","","","19"
"20251","11320660","쌍문1동","126","6","1","","1","4","1","3","","1","17","","","","","","","","","54"
"20251","11320522","도봉2동","127","8","3","","","7","1","1","1","1","1","","","","1","","","","3","49"
"20251","11320521","도봉1동","122","4","1","","","9","2","2","1","1","2","","1","","","","","","","38"
"20251","11320515","창5동","119","7","3","","3","12","1","3","","","","","","2","","","","","2","24"
"20251","11320514","창4동","130","7","4","","","8","1","2","1","2","","","","","","","","","","51"
"20251","11320513","창3동","66","1","","","","7","1","2","","","","","1","","","","","","","25"
"20251","11320512","창2동","95","3","","","1","8","1","1","","","","","","","","","","","","44"
"20251","11320511","창1동","94","3","2","","","7","1","1","2","1","","","","","","","","","1","28"
"20251","11305660","인수동","175","13","2","1","2","14","2","2","2","","5","","1","","","","","","","57"
"20251","11305645","우이동","132","2","","","","7","1","","1","","2","","","","","","","","3","54"
"20251","11305635","수유3동","158","4","6","","1","16","","","1","","","","","1","","","","","1","30"
"20251","11305625","수유2동","85","3","","","","12","3","","","","","","","","","","","","1","15"
"20251","11305615","수유1동","153","4","2","","","12","","2","3","1","","","1","","","","","","1","40"
"20251","11305608","번3동","95","3","1","","","8","","2","","","","","","","","","","","","37"
"20251","11305603","번2동","110","5","","","","7","1","","1","","","","","","1","","","","","54"
"20251","11305595","번1동","136","3","3","","1","14","1","1","1","","","","","1","","","","","","30"
"20251","11305575","삼각산동","114","2","1","","","9","1","","1","1","1","","","","","","","","","36"
"20251","11305555","송천동","164","9","5","","1","17","","1","2","2","","","2","","","","","","1","24"
"20251","11305545","송중동","212","4","1","","2","18","4","2","","1","2","1","","1","","","","","","69"
"20251","11305535","미아동","144","3","3","","1","14","","","","1","4","","","","","","","","1","28"
"20251","11305534","삼양동","165","4","1","","","14","3","2","","1","","","","","","","","","3","34"
"20251","11290810","석관동","154","6","3","","","16","2","2","1","1","","","1","","2","","","","2","32"
"20251","11290780","장위3동","82","1","","","","5","1","2","1","","1","","1","","","","","","","39"
"20251","11290770","장위2동","89","3","2","","","11","1","3","","","","","","","","","","","1","27"
"20251","11290760","장위1동","103","4","1","","","8","6","1","1","","","","","","","","","","","37"
"20251","11290725","월곡2동","135","6","4","","","12","2","","1","","12","","","","","","","","2","34"
"20251","11290715","월곡1동","108","2","3","","","10","","2","1","1","","","","","1","","","","","30"
"20251","11290705","종암동","189","7","2","","1","17","3","2","2","1","2","","","","","","","","","56"
"20251","11290685","길음2동","112","5","","","3","14","","","","","","","","","","","","","","23"
"20251","11290660","길음1동","129","3","4","","","10","2","3","1","1","","","1","","","","","","1","26"
"20251","11290650","정릉4동","133","7","3","","","12","2","1","","2","11","","","","","","","","1","40"
"20251","11290640","정릉3동","124","4","1","","","2","","1","3","1","28","","","","","","","","","38"
"20251","11290630","정릉2동","110","4","3","","","6","1","2","","","","","","","","","","","1","50"
"20251","11290620","정릉1동","63","2","","","","6","2","","","","1","","","","","","","","","19"
"20251","11290610","보문동","77","4","4","","","6","","2","","","","","","","1","","","","2","10"
"20251","11290600","안암동","167","4","6","1","1","10","","1","1","1","71","","","","","","","","1","35"
"20251","11290590","돈암2동","88","4","2","","","4","6","1","","","","","","1","","","","","","38"
"20251","11290580","돈암1동","42","1","","","","2","2","2","2","1","","","","","","","","","","15"
"20251","11290575","동선동","146","1","4","","1","13","1","2","2","1","12","","","1","","","","","1","19"
"20251","11290555","삼선동","163","7","5","","","14","","1","1","2","14","","","","","","","","2","46"
"20251","11290525","성북동","166","6","4","","","6","2","1","3","2","5","","","","","","","","","55"
"20251","11260690","신내2동","104","6","3","","","12","3","4","","","","","","","","","","","","21"
"20251","11260680","신내1동","160","3","2","1","","13","2","2","","","","","","","","","","","1","53"
"20251","11260660","망우3동","54","1","1","","1","3","","2","","1","","","3","","","","","","","11"
"20251","11260655","망우본동","238","9","4","1","4","25","1","2","3","4","","","9","","2","","","","2","54"
"20251","11260630","묵2동","92","3","4","","","7","","2","","","","","","1","","","","","1","19"
"20251","11260620","묵1동","144","4","2","","2","11","2","1","2","2","","","","","","","","","","34"
"20251","11260610","중화2동","123","2","3","","","14","","","","","","","2","","","","","","3","32"
"20251","11260600","중화1동","79","2","1","","1","7","1","2","2","1","","","","","","","","","","14"
"20251","11260590","상봉2동","127","4","3","","1","10","","","","","","","","2","2","","","1","1","18"
"20251","11260580","상봉1동","78","3","1","","1","8","2","1","2","1","","","","","","","","","4","12"
"20251","11260575","면목3?8동","150","4","1","1","","17","1","2","2","1","8","","","","1","","","","1","34"
"20251","11260570","면목7동","108","2","2","","1","11","","1","","","","","1","","","","","","","18"
"20251","11260565","면목본동","168","4","2","","","18","1","2","","","","","13","","1","","","","1","30"
"20251","11260550","면목5동","42","2","1","","","3","","","","","","","4","","","","","","","13"
"20251","11260540","면목4동","61","2","","","","5","1","1","1","","","","","","","","","","1","15"
"20251","11260520","면목2동","112","3","","","1","11","2","2","","","","","8","","1","","","","","25"
"20251","11230750","이문2동","71","2","","","","6","1","1","","","2","","","","","","","","1","17"
"20251","11230740","이문1동","147","5","2","","","13","3","","","2","30","","","","","","","","1","26"
"20251","11230730","휘경2동","84","5","1","1","","5","1","2","3","3","4","","","","","","","","","27"
"20251","11230720","휘경1동","82","2","1","","","12","","","","","","","","","1","","","","3","18"
"20251","11230710","회기동","84","3","5","1","","10","1","3","1","1","14","","","","","","","","","10"
"20251","11230705","청량리동","154","9","4","1","","16","2","1","1","1","1","","","","2","","","","","34"
"20251","11230660","장안2동","168","3","2","","2","21","1","2","","1","1","","","1","1","","","","","38"
"20251","11230650","장안1동","192","5","11","","4","26","2","2","2","","","","","","","","","","1","43"
"20251","11230610","답십리2동","108","3","2","","2","13","3","1","","","","","3","","","","","","","19"
"20251","11230600","답십리1동","124","4","5","","","9","","2","1","","","","","","","","","","","25"
"20251","11230570","전농2동","102","2","2","","","12","3","3","2","1","27","","","","","","","","","15"
"20251","11230560","전농1동","152","5","2","","1","13","3","1","1","1","","","","1","5","","","","3","35"
"20251","11230545","제기동","288","4","5","","1","22","2","2","2","1","1","","3","","14","","","","1","30"
"20251","11230536","용신동","231","10","8","1","4","20","1","1","1","1","","","1","","5","","","","5","41"
"20251","11215870","구의3동","133","5","4","","","16","2","1","","","","","1","1","","","","1","1","25"
"20251","11215860","구의2동","112","3","2","","1","9","3","2","","","1","","","","","","","","1","24"
"20251","11215850","구의1동","77","2","4","","","9","1","","1","1","","","","","","","","","1","16"
"20251","11215847","자양4동","106","5","2","","1","15","1","","1","","","","1","1","","","","","1","16"
"20251","11215840","자양3동","105","2","6","","","8","2","2","1","1","1","1","","1","","","","","","30"
"20251","11215830","자양2동","95","2","1","","","8","2","4","2","1","","","1","","","","","","","21"
"20251","11215820","자양1동","106","3","4","1","","14","1","1","","","2","","","","","","","","","17"
"20251","11215810","광장동","139","5","9","","","9","3","3","3","1","11","","","","","","","","1","32"
"20251","11215780","능동","47","4","","","1","5","","1","","1","","","","","","","","","1","5"
"20251","11215770","중곡4동","105","2","2","","","7","","1","1","2","","","","","","","","","","37"
"20251","11215760","중곡3동","97","3","1","","1","9","","2","","","","","1","","","","","","1","29"
"20251","11215750","중곡2동","104","2","4","","","14","1","1","","","","","","","","","","","2","21"
"20251","11215740","중곡1동","74","2","","","","10","1","","","","","","1","","","","","","","19"
"20251","11215730","군자동","135","5","5","","1","12","1","2","","","20","","","1","","","","","","23"
"20251","11215710","화양동","167","3","5","1","","17","","2","2","1","34","","","1","","","","","2","16"
"20251","11200790","용답동","82","7","2","","","8","","1","","","","","1","","","","","","2","11"
"20251","11200720","송정동","44","2","","","1","5","","1","","","","","","","","","","","","17"
